4615
49	-1	-1
49	-1	1
49	0	-1
49	0	1
49	11	-1
49	11	1
49	12	-1
49	12	1
49	33	-1
49	33	1
49	34	-1
49	34	1
49	35	-1
49	35	1
49	36	-1
49	36	1
49	37	-1
49	37	1
49	38	-1
49	38	1
49	45	-1
49	45	1
49	64	-1
49	64	1
49	70	-1
49	70	1
49	71	-1
49	71	1
49	78	-1
49	78	1
49	101	-1
49	101	1
49	126	-1
49	126	1
49	127	-1
49	127	1
50	-2	-1
50	-2	1
50	10	-1
50	10	1
50	12	-1
50	12	1
50	32	-1
50	32	1
50	33	-1
50	33	1
50	38	-1
50	39	-1
50	39	1
50	40	-1
50	40	1
50	41	-1
50	41	1
50	42	-1
50	42	1
50	43	-1
50	43	1
50	44	-1
50	44	1
50	45	-1
50	45	1
50	46	-1
50	46	1
50	64	-1
50	64	1
50	69	1
50	70	-1
50	70	1
50	78	-1
50	78	1
50	102	-1
50	102	1
50	125	-1
50	125	1
51	-3	-1
51	-3	1
51	-2	-1
51	-2	1
51	9	-1
51	9	1
51	13	-1
51	13	1
51	30	-1
51	30	1
51	31	-1
51	31	1
51	40	-1
51	40	1
51	44	-1
51	44	1
51	46	-1
51	46	1
51	47	-1
51	47	1
51	65	-1
51	65	1
51	68	-1
51	68	1
51	69	-1
51	69	1
51	78	-1
51	78	1
51	102	-1
51	102	1
51	124	-1
51	124	1
51	125	-1
51	125	1
52	-3	-1
52	-3	1
52	8	-1
52	8	1
52	13	-1
52	13	1
52	29	-1
52	29	1
52	30	-1
52	30	1
52	39	-1
52	39	1
52	40	-1
52	40	1
52	44	-1
52	44	1
52	48	-1
52	48	1
52	49	-1
52	49	1
52	65	-1
52	65	1
52	67	-1
52	67	1
52	68	1
52	78	-1
52	78	1
52	102	-1
52	102	1
52	124	-1
52	124	1
53	-4	-1
53	-4	1
53	7	-1
53	7	1
53	14	-1
53	14	1
53	27	-1
53	27	1
53	28	-1
53	28	1
53	39	-1
53	39	1
53	44	-1
53	44	1
53	49	-1
53	49	1
53	50	-1
53	50	1
53	66	-1
53	66	1
53	67	-1
53	67	1
53	78	-1
53	78	1
53	102	-1
53	102	1
53	123	-1
53	123	1
54	-5	-1
54	-5	1
54	6	-1
54	6	1
54	14	-1
54	14	1
54	15	-1
54	15	1
54	26	-1
54	26	1
54	27	-1
54	27	1
54	38	-1
54	38	1
54	43	-1
54	43	1
54	50	-1
54	50	1
54	51	-1
54	51	1
54	65	-1
54	65	1
54	66	-1
54	66	1
54	78	-1
54	78	1
54	103	-1
54	103	1
54	122	-1
54	122	1
55	-6	-1
55	-6	1
55	5	-1
55	5	1
55	15	-1
55	15	1
55	24	-1
55	24	1
55	25	-1
55	25	1
55	37	-1
55	37	1
55	38	-1
55	38	1
55	43	-1
55	43	1
55	52	-1
55	52	1
55	53	-1
55	53	1
55	64	-1
55	64	1
55	65	-1
55	65	1
55	78	-1
55	78	1
55	103	-1
55	103	1
55	121	-1
55	121	1
56	-7	-1
56	-7	1
56	4	-1
56	4	1
56	15	-1
56	15	1
56	23	-1
56	23	1
56	24	-1
56	24	1
56	37	-1
56	37	1
56	43	-1
56	43	1
56	53	-1
56	53	1
56	54	-1
56	54	1
56	63	-1
56	63	1
56	64	-1
56	64	1
56	78	-1
56	78	1
56	103	-1
56	103	1
56	120	-1
56	120	1
57	-8	-1
57	-8	1
57	-7	-1
57	-7	1
57	3	-1
57	3	1
57	16	-1
57	16	1
57	21	-1
57	21	1
57	22	-1
57	22	1
57	37	-1
57	37	1
57	43	-1
57	43	1
57	54	-1
57	54	1
57	55	-1
57	55	1
57	63	-1
57	63	1
57	79	-1
57	79	1
57	103	-1
57	103	1
57	119	-1
57	119	1
57	120	-1
57	120	1
58	-9	-1
58	-9	1
58	2	-1
58	2	1
58	16	-1
58	16	1
58	17	1
58	19	-1
58	19	1
58	20	-1
58	20	1
58	36	-1
58	36	1
58	43	-1
58	43	1
58	56	-1
58	56	1
58	57	-1
58	57	1
58	62	-1
58	62	1
58	79	-1
58	79	1
58	103	-1
58	104	-1
58	104	1
58	118	-1
58	118	1
59	-9	-1
59	-9	1
59	1	-1
59	1	1
59	17	-1
59	17	1
59	18	-1
59	18	1
59	19	-1
59	19	1
59	36	-1
59	36	1
59	43	-1
59	43	1
59	57	-1
59	57	1
59	58	-1
59	58	1
59	61	-1
59	61	1
59	79	-1
59	79	1
59	104	-1
59	104	1
59	118	-1
59	118	1
60	-11	-1
60	-11	1
60	-10	-1
60	-10	1
60	0	-1
60	0	1
60	17	-1
60	17	1
60	35	-1
60	35	1
60	43	-1
60	43	1
60	58	-1
60	58	1
60	59	-1
60	59	1
60	60	-1
60	60	1
60	79	-1
60	79	1
60	104	-1
60	104	1
60	116	-1
60	116	1
60	117	-1
60	117	1
61	-11	-1
61	-11	1
61	-1	-1
61	-1	1
61	17	-1
61	17	1
61	34	-1
61	34	1
61	35	-1
61	35	1
61	43	-1
61	43	1
61	60	-1
61	60	1
61	79	-1
61	79	1
61	104	-1
61	104	1
61	116	-1
61	116	1
62	-12	-1
62	-12	1
62	-2	-1
62	-2	1
62	17	-1
62	17	1
62	34	-1
62	34	1
62	42	-1
62	42	1
62	60	-1
62	60	1
62	79	-1
62	79	1
62	104	-1
62	104	1
62	105	-1
62	105	1
62	106	-1
62	106	1
62	107	-1
62	107	1
62	115	-1
62	115	1
63	-13	-1
63	-13	1
63	-3	-1
63	-3	1
63	17	-1
63	17	1
63	33	-1
63	33	1
63	42	-1
63	42	1
63	60	-1
63	60	1
63	61	-1
63	61	1
63	79	-1
63	79	1
63	103	-1
63	103	1
63	108	-1
63	108	1
63	109	-1
63	109	1
63	110	-1
63	110	1
63	114	-1
63	114	1
64	-14	-1
64	-14	1
64	-4	-1
64	-4	1
64	17	-1
64	17	1
64	33	-1
64	33	1
64	42	-1
64	42	1
64	61	-1
64	61	1
64	79	-1
64	79	1
64	102	-1
64	102	1
64	111	-1
64	111	1
64	112	-1
64	112	1
64	113	-1
64	113	1
65	-13	-1
65	-13	1
65	-12	-1
65	-12	1
65	-5	-1
65	-5	1
65	17	-1
65	17	1
65	32	-1
65	32	1
65	42	-1
65	42	1
65	61	-1
65	61	1
65	79	-1
65	79	1
65	101	-1
65	101	1
65	114	-1
65	114	1
65	115	-1
65	115	1
66	-12	-1
66	-11	-1
66	-11	1
66	-6	-1
66	-6	1
66	17	-1
66	17	1
66	32	-1
66	32	1
66	42	-1
66	42	1
66	59	-1
66	59	1
66	60	-1
66	60	1
66	62	-1
66	62	1
66	80	-1
66	80	1
66	100	-1
66	100	1
66	116	-1
66	116	1
67	-10	-1
67	-10	1
67	-9	-1
67	-9	1
67	-8	-1
67	-8	1
67	-7	-1
67	-7	1
67	-6	-1
67	-6	1
67	17	-1
67	17	1
67	31	-1
67	31	1
67	42	-1
67	42	1
67	58	-1
67	58	1
67	59	-1
67	59	1
67	63	-1
67	63	1
67	80	-1
67	80	1
67	99	-1
67	99	1
67	117	-1
67	117	1
68	-10	-1
68	-10	1
68	-5	-1
68	-5	1
68	-4	-1
68	-4	1
68	-3	-1
68	-3	1
68	-2	-1
68	-2	1
68	-1	-1
68	-1	1
68	17	-1
68	17	1
68	30	-1
68	30	1
68	31	-1
68	31	1
68	42	-1
68	42	1
68	56	-1
68	56	1
68	57	-1
68	57	1
68	64	-1
68	64	1
68	80	-1
68	80	1
68	98	-1
68	98	1
68	117	-1
68	117	1
69	-9	-1
69	-9	1
69	0	-1
69	0	1
69	1	-1
69	1	1
69	2	-1
69	2	1
69	3	-1
69	3	1
69	17	-1
69	17	1
69	30	-1
69	30	1
69	42	-1
69	42	1
69	54	-1
69	54	1
69	55	-1
69	55	1
69	65	-1
69	65	1
69	80	-1
69	80	1
69	94	-1
69	94	1
69	95	-1
69	95	1
69	96	-1
69	96	1
69	97	-1
69	97	1
69	118	-1
69	118	1
70	-9	-1
70	-9	1
70	4	-1
70	4	1
70	5	-1
70	5	1
70	6	-1
70	6	1
70	7	-1
70	7	1
70	17	-1
70	17	1
70	20	-1
70	20	1
70	21	-1
70	21	1
70	22	-1
70	22	1
70	23	-1
70	23	1
70	24	-1
70	24	1
70	25	-1
70	25	1
70	26	-1
70	26	1
70	27	-1
70	27	1
70	28	-1
70	28	1
70	29	-1
70	29	1
70	30	-1
70	30	1
70	41	-1
70	41	1
70	53	-1
70	53	1
70	66	-1
70	66	1
70	80	-1
70	80	1
70	89	-1
70	89	1
70	90	-1
70	90	1
70	91	-1
70	91	1
70	92	-1
70	92	1
70	93	-1
70	93	1
70	97	-1
70	97	1
70	118	-1
70	118	1
71	-9	-1
71	-9	1
71	8	-1
71	8	1
71	9	-1
71	9	1
71	10	-1
71	10	1
71	11	-1
71	11	1
71	12	-1
71	12	1
71	16	-1
71	16	1
71	17	-1
71	17	1
71	18	-1
71	18	1
71	19	-1
71	19	1
71	31	-1
71	31	1
71	32	-1
71	32	1
71	41	-1
71	41	1
71	51	-1
71	51	1
71	52	-1
71	52	1
71	67	-1
71	67	1
71	80	-1
71	80	1
71	84	-1
71	84	1
71	85	-1
71	85	1
71	86	-1
71	86	1
71	87	-1
71	87	1
71	88	-1
71	88	1
71	98	-1
71	98	1
71	118	-1
71	118	1
72	-9	-1
72	-9	1
72	13	-1
72	13	1
72	14	-1
72	14	1
72	15	-1
72	15	1
72	33	-1
72	33	1
72	34	-1
72	34	1
72	41	-1
72	41	1
72	49	-1
72	49	1
72	50	-1
72	50	1
72	68	-1
72	68	1
72	80	-1
72	80	1
72	81	-1
72	81	1
72	82	-1
72	82	1
72	83	-1
72	83	1
72	98	-1
72	98	1
72	118	-1
72	118	1
73	-9	-1
73	-9	1
73	15	-1
73	15	1
73	35	-1
73	35	1
73	36	-1
73	36	1
73	41	-1
73	41	1
73	47	-1
73	47	1
73	48	-1
73	48	1
73	69	-1
73	69	1
73	78	-1
73	78	1
73	79	-1
73	79	1
73	98	-1
73	98	1
73	118	-1
73	118	1
74	-9	-1
74	-9	1
74	15	-1
74	15	1
74	36	-1
74	36	1
74	37	-1
74	37	1
74	41	-1
74	41	1
74	46	-1
74	46	1
74	70	-1
74	70	1
74	76	-1
74	76	1
74	77	-1
74	77	1
74	78	-1
74	78	1
74	98	-1
74	98	1
74	118	-1
74	118	1
75	-9	-1
75	-9	1
75	15	-1
75	15	1
75	38	-1
75	38	1
75	39	-1
75	39	1
75	41	-1
75	41	1
75	44	-1
75	44	1
75	45	-1
75	45	1
75	71	-1
75	71	1
75	72	-1
75	72	1
75	73	-1
75	73	1
75	74	-1
75	74	1
75	75	-1
75	75	1
75	98	-1
75	98	1
75	118	-1
75	118	1
76	-9	-1
76	-9	1
76	15	-1
76	15	1
76	40	-1
76	40	1
76	41	-1
76	41	1
76	42	-1
76	42	1
76	43	-1
76	43	1
76	71	-1
76	71	1
76	75	-1
76	75	1
76	98	-1
76	98	1
76	99	-1
76	99	1
76	118	-1
76	118	1
77	-9	-1
77	-9	1
77	15	-1
77	15	1
77	41	-1
77	41	1
77	70	-1
77	70	1
77	71	-1
77	71	1
77	75	-1
77	75	1
77	76	-1
77	76	1
77	98	-1
77	98	1
77	99	-1
77	99	1
77	118	-1
77	118	1
78	-8	-1
78	-8	1
78	15	-1
78	15	1
78	41	-1
78	41	1
78	69	-1
78	69	1
78	70	-1
78	76	-1
78	76	1
78	98	-1
78	98	1
78	100	-1
78	100	1
78	119	-1
78	119	1
79	-8	-1
79	-8	1
79	15	-1
79	15	1
79	41	-1
79	41	1
79	42	-1
79	69	-1
79	69	1
79	77	-1
79	77	1
79	97	-1
79	97	1
79	98	1
79	101	-1
79	101	1
79	119	-1
79	119	1
80	-8	-1
80	-8	1
80	15	-1
80	15	1
80	42	-1
80	42	1
80	68	-1
80	68	1
80	69	-1
80	78	-1
80	78	1
80	97	-1
80	97	1
80	101	-1
80	101	1
80	102	-1
80	102	1
80	119	-1
80	119	1
81	-8	-1
81	-8	1
81	16	-1
81	16	1
81	42	-1
81	42	1
81	68	-1
81	68	1
81	78	-1
81	78	1
81	97	-1
81	97	1
81	102	-1
81	102	1
81	119	-1
81	119	1
82	-8	-1
82	-8	1
82	16	-1
82	16	1
82	42	-1
82	42	1
82	67	-1
82	67	1
82	79	-1
82	79	1
82	97	-1
82	97	1
82	103	-1
82	103	1
82	119	-1
82	119	1
83	-8	-1
83	-8	1
83	16	-1
83	16	1
83	42	-1
83	42	1
83	66	-1
83	66	1
83	67	-1
83	67	1
83	79	-1
83	79	1
83	96	-1
83	96	1
83	104	-1
83	104	1
83	119	-1
83	119	1
84	-8	-1
84	-8	1
84	16	-1
84	16	1
84	42	-1
84	42	1
84	66	-1
84	66	1
84	80	-1
84	80	1
84	96	-1
84	96	1
84	104	-1
84	104	1
84	105	-1
84	105	1
84	119	-1
84	119	1
85	-8	-1
85	-8	1
85	16	-1
85	16	1
85	42	-1
85	42	1
85	64	-1
85	64	1
85	65	-1
85	65	1
85	66	-1
85	80	-1
85	80	1
85	81	-1
85	81	1
85	96	-1
85	96	1
85	105	-1
85	105	1
85	119	-1
85	119	1
86	-8	-1
86	-8	1
86	16	-1
86	16	1
86	17	-1
86	17	1
86	42	-1
86	42	1
86	58	-1
86	58	1
86	59	-1
86	59	1
86	60	-1
86	60	1
86	61	-1
86	61	1
86	62	-1
86	62	1
86	63	-1
86	63	1
86	65	-1
86	65	1
86	66	-1
86	66	1
86	81	-1
86	81	1
86	96	-1
86	96	1
86	106	-1
86	106	1
86	119	-1
86	119	1
87	-7	-1
87	-7	1
87	14	-1
87	14	1
87	15	-1
87	15	1
87	16	-1
87	16	1
87	18	-1
87	18	1
87	19	-1
87	19	1
87	20	-1
87	20	1
87	21	-1
87	21	1
87	22	-1
87	22	1
87	23	-1
87	23	1
87	24	-1
87	24	1
87	25	-1
87	25	1
87	42	-1
87	42	1
87	52	-1
87	52	1
87	53	-1
87	53	1
87	54	-1
87	54	1
87	55	-1
87	55	1
87	56	-1
87	56	1
87	57	-1
87	57	1
87	65	-1
87	65	1
87	66	-1
87	66	1
87	67	-1
87	67	1
87	82	-1
87	82	1
87	96	-1
87	96	1
87	107	-1
87	107	1
87	120	-1
87	120	1
88	-7	-1
88	-7	1
88	13	-1
88	13	1
88	14	-1
88	14	1
88	17	-1
88	17	1
88	26	-1
88	26	1
88	27	-1
88	27	1
88	28	-1
88	28	1
88	29	-1
88	29	1
88	30	-1
88	30	1
88	31	-1
88	31	1
88	32	-1
88	32	1
88	33	-1
88	33	1
88	42	-1
88	42	1
88	46	-1
88	46	1
88	47	-1
88	47	1
88	48	-1
88	48	1
88	49	-1
88	49	1
88	50	-1
88	50	1
88	51	-1
88	51	1
88	64	-1
88	64	1
88	67	-1
88	67	1
88	82	-1
88	82	1
88	95	-1
88	95	1
88	107	-1
88	107	1
88	108	-1
88	108	1
88	120	-1
88	120	1
89	-7	-1
89	-7	1
89	12	-1
89	12	1
89	17	-1
89	17	1
89	34	-1
89	34	1
89	35	-1
89	35	1
89	36	-1
89	36	1
89	37	-1
89	37	1
89	38	-1
89	38	1
89	39	-1
89	39	1
89	40	-1
89	40	1
89	41	-1
89	41	1
89	42	-1
89	42	1
89	43	-1
89	43	1
89	44	-1
89	44	1
89	45	-1
89	45	1
89	64	-1
89	64	1
89	68	-1
89	68	1
89	83	-1
89	83	1
89	95	-1
89	95	1
89	108	-1
89	108	1
89	120	-1
89	120	1
90	-7	-1
90	-7	1
90	10	-1
90	10	1
90	11	-1
90	11	1
90	17	-1
90	18	-1
90	18	1
90	42	-1
90	42	1
90	64	-1
90	64	1
90	68	-1
90	68	1
90	69	-1
90	69	1
90	83	-1
90	83	1
90	84	-1
90	84	1
90	95	-1
90	95	1
90	109	-1
90	109	1
90	120	-1
90	120	1
91	-7	-1
91	-7	1
91	9	-1
91	9	1
91	10	-1
91	10	1
91	18	-1
91	18	1
91	42	-1
91	42	1
91	64	-1
91	64	1
91	69	-1
91	69	1
91	84	-1
91	84	1
91	95	-1
91	95	1
91	110	-1
91	110	1
91	120	-1
91	120	1
92	-6	-1
92	-6	1
92	-5	-1
92	-5	1
92	-4	-1
92	-4	1
92	-3	-1
92	-3	1
92	-2	-1
92	-2	1
92	-1	-1
92	-1	1
92	7	-1
92	7	1
92	8	-1
92	8	1
92	18	-1
92	18	1
92	42	-1
92	42	1
92	63	-1
92	63	1
92	70	-1
92	70	1
92	85	-1
92	85	1
92	94	-1
92	94	1
92	110	-1
92	110	1
92	111	-1
92	111	1
92	119	-1
92	119	1
92	121	-1
92	121	1
92	122	-1
92	122	1
92	123	-1
92	123	1
92	124	-1
92	124	1
92	125	-1
92	125	1
92	126	-1
92	126	1
93	0	-1
93	0	1
93	1	-1
93	1	1
93	2	-1
93	2	1
93	3	-1
93	3	1
93	4	-1
93	4	1
93	6	-1
93	6	1
93	7	-1
93	7	1
93	19	-1
93	19	1
93	42	-1
93	42	1
93	63	-1
93	63	1
93	70	-1
93	70	1
93	71	-1
93	71	1
93	85	-1
93	85	1
93	94	-1
93	94	1
93	108	-1
93	108	1
93	109	-1
93	109	1
93	110	-1
93	110	1
93	111	-1
93	111	1
93	118	-1
93	118	1
93	127	-1
93	127	1
93	128	-1
93	128	1
93	129	-1
93	129	1
93	130	-1
93	130	1
93	131	-1
93	131	1
93	132	-1
94	5	-1
94	5	1
94	6	-1
94	6	1
94	19	-1
94	19	1
94	20	-1
94	42	-1
94	42	1
94	63	-1
94	63	1
94	71	-1
94	71	1
94	86	-1
94	86	1
94	94	-1
94	94	1
94	98	-1
94	98	1
94	99	-1
94	99	1
94	100	-1
94	100	1
94	101	-1
94	101	1
94	102	-1
94	102	1
94	103	-1
94	103	1
94	104	-1
94	104	1
94	105	-1
94	105	1
94	106	-1
94	106	1
94	107	-1
94	107	1
94	112	-1
94	112	1
94	113	-1
94	113	1
94	114	-1
94	114	1
94	116	-1
94	116	1
94	117	-1
94	117	1
94	132	1
94	133	-1
94	133	1
95	6	-1
95	6	1
95	20	-1
95	20	1
95	42	-1
95	42	1
95	63	-1
95	63	1
95	72	-1
95	72	1
95	86	-1
95	86	1
95	94	-1
95	94	1
95	95	-1
95	95	1
95	96	-1
95	96	1
95	97	-1
95	97	1
95	115	-1
95	115	1
95	133	-1
95	133	1
96	6	-1
96	6	1
96	21	-1
96	21	1
96	42	-1
96	42	1
96	62	-1
96	62	1
96	72	-1
96	72	1
96	73	-1
96	73	1
96	87	-1
96	87	1
96	92	-1
96	92	1
96	93	-1
96	93	1
96	115	-1
96	115	1
96	133	-1
96	133	1
97	6	-1
97	6	1
97	21	-1
97	21	1
97	42	-1
97	42	1
97	62	-1
97	62	1
97	73	-1
97	73	1
97	87	-1
97	87	1
97	88	-1
97	88	1
97	92	-1
97	92	1
97	115	-1
97	115	1
97	133	-1
97	133	1
98	6	-1
98	6	1
98	21	-1
98	22	-1
98	22	1
98	42	-1
98	42	1
98	62	-1
98	62	1
98	74	-1
98	74	1
98	88	-1
98	88	1
98	90	-1
98	90	1
98	91	-1
98	91	1
98	114	-1
98	114	1
98	133	-1
98	133	1
99	6	-1
99	6	1
99	22	-1
99	22	1
99	42	-1
99	42	1
99	62	-1
99	62	1
99	74	-1
99	74	1
99	75	-1
99	75	1
99	89	-1
99	89	1
99	90	-1
99	90	1
99	114	-1
99	114	1
99	133	-1
99	133	1
100	6	-1
100	6	1
100	22	-1
100	22	1
100	23	-1
100	23	1
100	24	-1
100	24	1
100	25	-1
100	25	1
100	26	-1
100	26	1
100	27	-1
100	27	1
100	42	-1
100	42	1
100	61	-1
100	61	1
100	75	-1
100	75	1
100	89	-1
100	89	1
100	114	-1
100	114	1
100	133	-1
100	133	1
101	6	-1
101	6	1
101	22	-1
101	22	1
101	28	-1
101	28	1
101	29	-1
101	29	1
101	30	-1
101	30	1
101	31	-1
101	31	1
101	32	-1
101	32	1
101	33	-1
101	33	1
101	34	-1
101	34	1
101	35	-1
101	35	1
101	36	-1
101	36	1
101	42	-1
101	42	1
101	61	-1
101	61	1
101	76	-1
101	76	1
101	89	-1
101	89	1
101	114	-1
101	114	1
101	133	-1
101	133	1
102	6	-1
102	6	1
102	22	-1
102	22	1
102	37	-1
102	37	1
102	38	-1
102	38	1
102	39	-1
102	39	1
102	40	-1
102	40	1
102	41	-1
102	41	1
102	42	-1
102	42	1
102	61	-1
102	61	1
102	76	-1
102	76	1
102	77	-1
102	77	1
102	89	-1
102	89	1
102	112	-1
102	112	1
102	113	-1
102	113	1
102	114	1
102	133	-1
102	133	1
103	6	-1
103	6	1
103	22	-1
103	22	1
103	42	-1
103	42	1
103	61	-1
103	61	1
103	77	-1
103	77	1
103	88	-1
103	88	1
103	111	-1
103	111	1
103	112	-1
103	112	1
103	114	-1
103	114	1
103	133	-1
103	133	1
104	7	-1
104	7	1
104	21	-1
104	21	1
104	41	-1
104	41	1
104	42	-1
104	42	1
104	43	-1
104	43	1
104	60	-1
104	60	1
104	78	-1
104	78	1
104	88	-1
104	88	1
104	109	-1
104	109	1
104	110	-1
104	110	1
104	114	-1
104	114	1
104	115	-1
104	115	1
104	134	-1
104	134	1
105	7	-1
105	7	1
105	21	-1
105	21	1
105	39	-1
105	39	1
105	40	-1
105	40	1
105	43	-1
105	43	1
105	44	-1
105	60	-1
105	60	1
105	78	-1
105	78	1
105	79	-1
105	79	1
105	88	-1
105	88	1
105	107	-1
105	107	1
105	108	-1
105	108	1
105	115	-1
105	115	1
105	134	-1
105	134	1
106	7	-1
106	7	1
106	21	-1
106	21	1
106	36	-1
106	36	1
106	37	-1
106	37	1
106	38	-1
106	38	1
106	44	-1
106	44	1
106	60	-1
106	60	1
106	79	-1
106	79	1
106	88	-1
106	88	1
106	105	-1
106	105	1
106	106	-1
106	106	1
106	116	-1
106	116	1
106	134	-1
106	134	1
107	7	-1
107	7	1
107	20	-1
107	20	1
107	21	-1
107	21	1
107	33	-1
107	33	1
107	34	-1
107	34	1
107	35	-1
107	35	1
107	45	-1
107	45	1
107	58	-1
107	58	1
107	59	-1
107	59	1
107	60	-1
107	60	1
107	80	-1
107	80	1
107	87	-1
107	87	1
107	88	-1
107	88	1
107	103	-1
107	103	1
107	104	-1
107	104	1
107	105	-1
107	105	1
107	116	-1
107	116	1
107	117	1
107	134	-1
107	134	1
108	7	-1
108	7	1
108	20	-1
108	20	1
108	30	-1
108	30	1
108	31	-1
108	31	1
108	32	-1
108	32	1
108	44	-1
108	44	1
108	45	-1
108	45	1
108	46	-1
108	46	1
108	51	-1
108	51	1
108	52	-1
108	52	1
108	53	-1
108	53	1
108	54	-1
108	54	1
108	55	-1
108	55	1
108	56	-1
108	56	1
108	57	-1
108	57	1
108	60	-1
108	61	-1
108	61	1
108	62	-1
108	62	1
108	80	-1
108	80	1
108	81	-1
108	81	1
108	87	-1
108	87	1
108	101	-1
108	101	1
108	102	-1
108	102	1
108	103	-1
108	103	1
108	117	-1
108	117	1
108	134	-1
108	134	1
109	7	-1
109	7	1
109	20	-1
109	20	1
109	27	-1
109	27	1
109	28	-1
109	28	1
109	29	-1
109	29	1
109	43	-1
109	43	1
109	44	-1
109	44	1
109	47	-1
109	47	1
109	48	-1
109	48	1
109	49	-1
109	49	1
109	50	-1
109	50	1
109	62	1
109	63	-1
109	63	1
109	64	-1
109	64	1
109	81	-1
109	81	1
109	87	-1
109	87	1
109	99	-1
109	99	1
109	100	-1
109	100	1
109	117	-1
109	117	1
109	118	-1
109	118	1
109	119	-1
109	119	1
109	134	-1
109	134	1
110	7	-1
110	7	1
110	17	-1
110	18	-1
110	18	1
110	19	-1
110	19	1
110	20	-1
110	20	1
110	25	-1
110	25	1
110	26	-1
110	26	1
110	27	-1
110	27	1
110	42	-1
110	42	1
110	43	-1
110	43	1
110	47	-1
110	47	1
110	65	-1
110	65	1
110	66	-1
110	66	1
110	82	-1
110	82	1
110	85	-1
110	85	1
110	86	-1
110	86	1
110	88	-1
110	88	1
110	89	-1
110	89	1
110	90	-1
110	90	1
110	97	-1
110	97	1
110	98	-1
110	98	1
110	117	-1
110	117	1
110	119	-1
110	119	1
110	120	-1
110	120	1
110	121	-1
110	121	1
110	134	-1
110	134	1
111	7	-1
111	7	1
111	9	-1
111	9	1
111	10	-1
111	10	1
111	11	-1
111	11	1
111	12	-1
111	12	1
111	13	-1
111	13	1
111	14	-1
111	14	1
111	15	-1
111	15	1
111	16	-1
111	16	1
111	17	-1
111	17	1
111	21	-1
111	21	1
111	22	-1
111	22	1
111	23	-1
111	23	1
111	24	-1
111	24	1
111	41	-1
111	41	1
111	42	-1
111	42	1
111	47	-1
111	47	1
111	67	-1
111	67	1
111	68	-1
111	68	1
111	69	-1
111	69	1
111	82	-1
111	82	1
111	83	-1
111	83	1
111	84	-1
111	84	1
111	91	-1
111	91	1
111	92	-1
111	92	1
111	93	-1
111	93	1
111	96	-1
111	96	1
111	97	-1
111	97	1
111	117	-1
111	117	1
111	122	-1
111	122	1
111	123	-1
111	123	1
111	124	-1
111	124	1
111	125	-1
111	125	1
111	134	-1
111	134	1
112	7	-1
112	7	1
112	8	-1
112	8	1
112	22	-1
112	22	1
112	40	-1
112	40	1
112	41	-1
112	41	1
112	47	-1
112	47	1
112	70	-1
112	70	1
112	71	-1
112	71	1
112	82	-1
112	82	1
112	94	-1
112	94	1
112	95	-1
112	95	1
112	116	-1
112	116	1
112	125	-1
112	125	1
112	126	-1
112	126	1
112	127	-1
112	127	1
112	128	-1
112	128	1
112	134	-1
112	134	1
113	6	-1
113	6	1
113	22	-1
113	23	1
113	39	-1
113	39	1
113	40	-1
113	40	1
113	47	-1
113	47	1
113	71	-1
113	71	1
113	72	-1
113	72	1
113	73	-1
113	73	1
113	74	-1
113	74	1
113	75	-1
113	75	1
113	76	-1
113	76	1
113	77	-1
113	77	1
113	78	-1
113	78	1
113	79	-1
113	79	1
113	80	-1
113	80	1
113	81	-1
113	81	1
113	96	-1
113	96	1
113	116	-1
113	116	1
113	129	-1
113	129	1
113	130	-1
113	130	1
113	131	-1
113	131	1
113	133	-1
113	133	1
114	6	-1
114	6	1
114	23	-1
114	23	1
114	38	-1
114	38	1
114	48	-1
114	48	1
114	70	-1
114	70	1
114	71	-1
114	71	1
114	81	-1
114	81	1
114	97	-1
114	97	1
114	115	-1
114	115	1
114	132	-1
114	132	1
114	133	-1
114	133	1
115	6	-1
115	6	1
115	23	-1
115	24	-1
115	24	1
115	37	-1
115	37	1
115	48	-1
115	48	1
115	69	-1
115	69	1
115	70	1
115	81	-1
115	81	1
115	98	-1
115	98	1
115	115	-1
115	115	1
115	133	-1
115	133	1
116	6	-1
116	6	1
116	24	-1
116	24	1
116	35	-1
116	35	1
116	36	-1
116	36	1
116	48	-1
116	48	1
116	68	1
116	69	-1
116	69	1
116	81	-1
116	81	1
116	99	-1
116	99	1
116	114	-1
116	114	1
116	133	-1
116	133	1
117	6	-1
117	6	1
117	24	1
117	25	-1
117	34	-1
117	34	1
117	35	-1
117	35	1
117	48	-1
117	48	1
117	67	-1
117	67	1
117	68	-1
117	68	1
117	81	-1
117	81	1
117	99	-1
117	99	1
117	100	-1
117	100	1
117	114	-1
117	114	1
117	132	-1
117	132	1
117	133	-1
117	133	1
118	6	-1
118	6	1
118	25	-1
118	25	1
118	33	-1
118	33	1
118	34	-1
118	35	-1
118	35	1
118	48	-1
118	48	1
118	67	-1
118	67	1
118	81	-1
118	81	1
118	101	-1
118	101	1
118	113	-1
118	113	1
118	129	-1
118	129	1
118	130	-1
118	130	1
118	131	-1
118	131	1
118	133	-1
118	133	1
119	6	-1
119	6	1
119	25	1
119	26	-1
119	31	-1
119	31	1
119	32	-1
119	32	1
119	35	-1
119	35	1
119	48	-1
119	48	1
119	66	-1
119	66	1
119	81	-1
119	81	1
119	101	-1
119	101	1
119	113	-1
119	113	1
119	127	-1
119	127	1
119	128	-1
119	128	1
119	133	-1
